Size,100,1000,5000,10000,50000,100000,500000,1000000
461,1886,55733,29822,65093,387411,594420,3606333,6629700
462,977,8381,29124,71029,762669,540014,3568619,6042194
463,2445,8102,31988,57060,472617,544833,3743572,7311074
464,1466,6984,29613,57200,445170,571931,2940744,6111965
465,1955,6566,31498,56153,463398,557893,3421114,7469753
466,1467,7124,29962,56571,456204,561246,2930268,5998054
467,1467,6215,30800,70470,464026,543157,2954294,6735021
468,908,7264,30102,56641,447334,545532,3294840,6013559
469,1885,7612,29124,57689,456344,545322,3517216,6621738
470,1397,7124,31428,56781,508445,571304,2971056,5990651
471,1466,7194,38972,62927,451036,552096,3156205,7365270
472,1886,6076,30101,80248,433995,563341,3338910,5964810
473,1886,7264,29543,56711,396840,550420,3406028,6388957
474,1955,6774,83391,56223,436858,545531,3370199,5972632
475,1397,6775,30032,56362,432738,545043,3343939,6691370
476,1466,6566,30102,56362,478624,545322,2962883,6124327
477,1467,7474,29543,57270,472896,540224,2921119,7334191
478,1397,6286,30032,56153,435741,572071,4228690,5943857
479,1886,7264,28705,56432,478484,545043,3101659,7369251
480,1885,7194,28356,56292,460814,550280,3631197,5917597
481,5168,6635,28146,56711,442236,544624,3871242,7283975
482,1467,6985,29962,56711,442725,604687,2953525,5942879
483,1886,7613,28565,56642,465284,554960,3754607,6326309
484,1396,7194,36317,56222,446566,544834,3021481,5976682
485,1397,7123,35340,56013,474712,576192,2963792,6324004
486,1397,7193,28215,56642,440351,558173,3167519,6037584
487,1466,8241,31498,70750,434623,560059,3753699,6941473
488,1397,7193,29054,56362,418420,547278,3670517,6044220
489,1467,7054,29193,58248,478135,545951,3727717,7335448
490,1397,7054,28914,56362,445589,548325,2962185,6020543
491,977,7123,36528,60063,396351,600427,3005767,7329512
492,1467,7613,28635,71657,443843,547417,3408473,5977940
493,1886,7054,36596,61042,438395,565856,3408263,7356540
494,1397,6775,32406,55734,431202,545112,4321649,5965787
495,1396,7124,28635,56921,373582,561805,4159617,6377084
496,1466,7194,28635,56712,461861,551398,2950872,5991139
